15890366051589533-APPLE.mp4,15890366051589533-APPLE.npy
25932604034382734-EDIT.mp4,25932604034382734-EDIT.npy
4155326382090698-DISCONNECT.mp4,4155326382090698-DISCONNECT.npy
7757020413685858-INVISIBLE.mp4,7757020413685858-INVISIBLE.npy
826620411833638-THESE.mp4,826620411833638-THESE.npy
10538812985245771-CHEW 1.mp4,10538812985245771-CHEW 1.npy
591310425519902-POSTPONE.mp4,591310425519902-POSTPONE.npy
8677145503168626-JUICE 1.mp4,8677145503168626-JUICE 1.npy
21837077397712124-PRINCIPAL.mp4,21837077397712124-PRINCIPAL.npy
7735756960913593-JOIN.mp4,7735756960913593-JOIN.npy
7281814460614704-SMOKE.mp4,7281814460614704-SMOKE.npy
2732063198914938-REFUSE.mp4,2732063198914938-REFUSE.npy
4179271864834424-STRUCTURE.mp4,4179271864834424-STRUCTURE.npy
06452525128477671-SNOWMAN.mp4,06452525128477671-SNOWMAN.npy
06974828943772104-VOCABULARY.mp4,06974828943772104-VOCABULARY.npy
9330343031579775-FILL OUT.mp4,9330343031579775-FILL OUT.npy
8489493921828779-TENDENCY.mp4,8489493921828779-TENDENCY.npy
718637403722669-SPECIAL.mp4,718637403722669-SPECIAL.npy
4360403919891973-BAND AID.mp4,4360403919891973-BAND AID.npy
07211014356088508-WEIRD.mp4,07211014356088508-WEIRD.npy
23604303109133196-PUBLIC.mp4,23604303109133196-PUBLIC.npy
3797471874449132-PERSPECTIVE.mp4,3797471874449132-PERSPECTIVE.npy
6671606841326574-DONT NEED.mp4,6671606841326574-DONT NEED.npy
7313686535099957-CHEERLEADER.mp4,7313686535099957-CHEERLEADER.npy
2997568112610245-REALLY INTO.mp4,2997568112610245-REALLY INTO.npy
8855400607580735-STIMULATE.mp4,8855400607580735-STIMULATE.npy
1831854761854499-SCOUT.mp4,1831854761854499-SCOUT.npy
25373132950476185-BOTHER.mp4,25373132950476185-BOTHER.npy
8356137438331652-LESBIAN.mp4,8356137438331652-LESBIAN.npy
1929313766049765-SWEAT.mp4,1929313766049765-SWEAT.npy
9950651574521725-GET OFF.mp4,9950651574521725-GET OFF.npy
06056672201359059-CAUGHT.mp4,06056672201359059-CAUGHT.npy
27663282260088806-SURGERY.mp4,27663282260088806-SURGERY.npy
7567609756042657-BLANK.mp4,7567609756042657-BLANK.npy
06920041797662702-BRICK.mp4,06920041797662702-BRICK.npy
3542834164345221-KINDERGARTEN.mp4,3542834164345221-KINDERGARTEN.npy
8268688092359788-PHILADELPHIA.mp4,8268688092359788-PHILADELPHIA.npy
49328631707690995-FROM THEN_ON.mp4,49328631707690995-FROM THEN_ON.npy
3419074485484206-INFECTION.mp4,3419074485484206-INFECTION.npy
4249380660287352-TWO OF_US.mp4,4249380660287352-TWO OF_US.npy
805276306980562-SENIOR CITIZEN.mp4,805276306980562-SENIOR CITIZEN.npy
2281974716477626-KEEP.mp4,2281974716477626-KEEP.npy
15034764060563655-NEGATIVE.mp4,15034764060563655-NEGATIVE.npy
16198513665292458-SHOOT.mp4,16198513665292458-SHOOT.npy
8836801171098743-CRANKY.mp4,8836801171098743-CRANKY.npy
4678396828635065-AFTERNOON.mp4,4678396828635065-AFTERNOON.npy
42432643422310723-ERUPT 1.mp4,42432643422310723-ERUPT 1.npy
0893246126915177-PASS.mp4,0893246126915177-PASS.npy
591353346139188-VALIDATE.mp4,591353346139188-VALIDATE.npy
3971071828139323-CONFUSED.mp4,3971071828139323-CONFUSED.npy
021155387754881794-REMEMBER 2.mp4,021155387754881794-REMEMBER 2.npy
6687174832084644-WORKSHOP.mp4,6687174832084644-WORKSHOP.npy
9705552332221867-PARALLEL.mp4,9705552332221867-PARALLEL.npy
21072933501017266-ROOMMATE.mp4,21072933501017266-ROOMMATE.npy
5470791638833759-STRUGGLE.mp4,5470791638833759-STRUGGLE.npy
24735826562994712-BOSTON.mp4,24735826562994712-BOSTON.npy
8812886793988801-SUPERVISE.mp4,8812886793988801-SUPERVISE.npy
6720902667573534-PRODUCE SIGN.mp4,6720902667573534-PRODUCE SIGN.npy
8200321136224236-SLICE.mp4,8200321136224236-SLICE.npy
9652919101615633-MARCH.mp4,9652919101615633-MARCH.npy
10960939607578468-ATHLETE.mp4,10960939607578468-ATHLETE.npy
12359454207001441-DESIGN.mp4,12359454207001441-DESIGN.npy
3820328035975771-PUNCH FACE.mp4,3820328035975771-PUNCH FACE.npy
023886474321670015-MEDITATE 3.mp4,023886474321670015-MEDITATE 3.npy
8007270485753197-ITCH.mp4,8007270485753197-ITCH.npy
32331871750181684-FISHING 2.mp4,32331871750181684-FISHING 2.npy
18369555983347952-RESPECT.mp4,18369555983347952-RESPECT.npy
07048552150986476-POLISH.mp4,07048552150986476-POLISH.npy
05292162060090688-SNAP STICK.mp4,05292162060090688-SNAP STICK.npy
5586971735005972-AGAIN.mp4,5586971735005972-AGAIN.npy
026471432961753694-TASTE.mp4,026471432961753694-TASTE.npy
29408609509345696-SEVERAL.mp4,29408609509345696-SEVERAL.npy
4525255015212539-CHERISH.mp4,4525255015212539-CHERISH.npy
893612061993688-ARM 2.mp4,893612061993688-ARM 2.npy
624479942184976-POSITIVE.mp4,624479942184976-POSITIVE.npy
06436839257903171-FORMER.mp4,06436839257903171-FORMER.npy
5354738258448046-OVERTAKE.mp4,5354738258448046-OVERTAKE.npy
43532957675359496-CONFLICT.mp4,43532957675359496-CONFLICT.npy
8142321187623465-CAT 2.mp4,8142321187623465-CAT 2.npy
8921389920363676-WRAP UP_2.mp4,8921389920363676-WRAP UP_2.npy
4876840654416541-REMIND.mp4,4876840654416541-REMIND.npy
9249994486572739-HALF HOUR.mp4,9249994486572739-HALF HOUR.npy
7672610386410896-LONG TIME.mp4,7672610386410896-LONG TIME.npy
10252345260075368-DROWN 3.mp4,10252345260075368-DROWN 3.npy
8244542797587671-FACULTY.mp4,8244542797587671-FACULTY.npy
35882678095860654-TABLET.mp4,35882678095860654-TABLET.npy
678153186669626-FOLLOW 4.mp4,678153186669626-FOLLOW 4.npy
3492309525792563-TRIPLE.mp4,3492309525792563-TRIPLE.npy
9546582682838636-SWEET.mp4,9546582682838636-SWEET.npy
60085579467325-APPLE.mp4,60085579467325-APPLE.npy
9456034138796046-IMPOSSIBLE.mp4,9456034138796046-IMPOSSIBLE.npy
758835724170823-PARK.mp4,758835724170823-PARK.npy
4296628437490111-SOCCER 2.mp4,4296628437490111-SOCCER 2.npy
8974586496745574-STINK.mp4,8974586496745574-STINK.npy
7887674832651268-ROSE.mp4,7887674832651268-ROSE.npy
2533700608131162-HUG.mp4,2533700608131162-HUG.npy
39724298100683586-TUBE.mp4,39724298100683586-TUBE.npy
6447224024551217-COUNT.mp4,6447224024551217-COUNT.npy
3597949009905055-NICE.mp4,3597949009905055-NICE.npy
6760439916067384-EASY TO_DO.mp4,6760439916067384-EASY TO_DO.npy
7188185690882314-INFLUENCE.mp4,7188185690882314-INFLUENCE.npy
011333819686008217-PEACOCK.mp4,011333819686008217-PEACOCK.npy
7303477097205586-CIRCUSWHEEL.mp4,7303477097205586-CIRCUSWHEEL.npy
024011464372713398-NOSE.mp4,024011464372713398-NOSE.npy
9759517528565997-GYM.mp4,9759517528565997-GYM.npy
6869661482649054-WEAVE.mp4,6869661482649054-WEAVE.npy
9576162261212695-SMOOTH.mp4,9576162261212695-SMOOTH.npy
402799943476833-BACKPACK.mp4,402799943476833-BACKPACK.npy
193766215011427-WE.mp4,193766215011427-WE.npy
21062694853324015-DOWNHILL.mp4,21062694853324015-DOWNHILL.npy
2033811194245334-JUICE 2.mp4,2033811194245334-JUICE 2.npy
10519132337113168-SCOLD.mp4,10519132337113168-SCOLD.npy
9375257849788068-POWDER.mp4,9375257849788068-POWDER.npy
8567560062300015-SOCIAL.mp4,8567560062300015-SOCIAL.npy
0009701491968876486-PULL CONVINCE.mp4,0009701491968876486-PULL CONVINCE.npy
941566774478487-CAPTURE.mp4,941566774478487-CAPTURE.npy
79908701976413-PONDER.mp4,79908701976413-PONDER.npy
12346770580162225-JOKE.mp4,12346770580162225-JOKE.npy
39620919491442197-SOCIETY.mp4,39620919491442197-SOCIETY.npy
7646621786777874-WATERDROP.mp4,7646621786777874-WATERDROP.npy
2590930129006048-ANYONE.mp4,2590930129006048-ANYONE.npy
9467535744773914-MAPLE.mp4,9467535744773914-MAPLE.npy
4700164980726875-CEMETERY.mp4,4700164980726875-CEMETERY.npy
6566958242484378-FAIL.mp4,6566958242484378-FAIL.npy
04374941905926821-KNIGHT.mp4,04374941905926821-KNIGHT.npy
7494826589826964-ALL OF_SUDDEN.mp4,7494826589826964-ALL OF_SUDDEN.npy
038096166121724284-TOTAL.mp4,038096166121724284-TOTAL.npy
05399800038436342-COOL 3.mp4,05399800038436342-COOL 3.npy
7562077282774307-FASHION.mp4,7562077282774307-FASHION.npy
3239316431732939-LONG AGO.mp4,3239316431732939-LONG AGO.npy
9937921981224223-BECOME.mp4,9937921981224223-BECOME.npy
30139252759341084-IMPROVE.mp4,30139252759341084-IMPROVE.npy
8583121038136252-UNCERTAIN.mp4,8583121038136252-UNCERTAIN.npy
7108325310454742-GREET.mp4,7108325310454742-GREET.npy
45598940201514604-PROPOSE.mp4,45598940201514604-PROPOSE.npy
36439437341311876-TOSS OUT.mp4,36439437341311876-TOSS OUT.npy
42205716128135684-SQUARE.mp4,42205716128135684-SQUARE.npy
8507496487441046-EMPTY 2.mp4,8507496487441046-EMPTY 2.npy
5471756985478564-PACK.mp4,5471756985478564-PACK.npy
014439537236845323-THANK YOU.mp4,014439537236845323-THANK YOU.npy
9660332860584313-EACH OTHER.mp4,9660332860584313-EACH OTHER.npy
2960846729876947-PRECIOUS.mp4,2960846729876947-PRECIOUS.npy
20674469249057004-WILL GO.mp4,20674469249057004-WILL GO.npy
755249976547044-LAY DOWN.mp4,755249976547044-LAY DOWN.npy
17442789980546958-PARANOID.mp4,17442789980546958-PARANOID.npy
9616610768591958-ALASKA.mp4,9616610768591958-ALASKA.npy
0463437829118285-EXPERIMENT.mp4,0463437829118285-EXPERIMENT.npy
521252855673408-ARTICLE.mp4,521252855673408-ARTICLE.npy
2606706487253887-EVERY NIGHT.mp4,2606706487253887-EVERY NIGHT.npy
5566226287714806-GET TOGETHER.mp4,5566226287714806-GET TOGETHER.npy
20592677719120855-STORY 3.mp4,20592677719120855-STORY 3.npy
4720341414338516-SQUEEZE.mp4,4720341414338516-SQUEEZE.npy
6730670843247284-REMOVE.mp4,6730670843247284-REMOVE.npy
5281046535919289-KNOCK OFF.mp4,5281046535919289-KNOCK OFF.npy
898137236917232-MOSQUITO.mp4,898137236917232-MOSQUITO.npy
7566090091231854-BETWEEN.mp4,7566090091231854-BETWEEN.npy
381603803230792-TOY 3.mp4,381603803230792-TOY 3.npy
83501206885551-SPICY.mp4,83501206885551-SPICY.npy
894975060052229-JEWELRY.mp4,894975060052229-JEWELRY.npy
18793028836248604-BULLSHIT.mp4,18793028836248604-BULLSHIT.npy
569210588467929-ADVANTAGE.mp4,569210588467929-ADVANTAGE.npy
09947880888502714-WHISPER.mp4,09947880888502714-WHISPER.npy
49865855082032207-SIGN PAPER.mp4,49865855082032207-SIGN PAPER.npy
29409424485968594-THERAPY.mp4,29409424485968594-THERAPY.npy
2575534049318191-DONT FEEL_LIKE.mp4,2575534049318191-DONT FEEL_LIKE.npy
45557909255564133-LEAVE ALONE.mp4,45557909255564133-LEAVE ALONE.npy
674029804447982-COMMUNITY.mp4,674029804447982-COMMUNITY.npy
45522547932041335-CLIENT.mp4,45522547932041335-CLIENT.npy
12841038226728507-BREAKFAST.mp4,12841038226728507-BREAKFAST.npy
9017819727277792-MAKE BELIEVE.mp4,9017819727277792-MAKE BELIEVE.npy
8311677579369254-TURN.mp4,8311677579369254-TURN.npy
07925142118956563-ROAR.mp4,07925142118956563-ROAR.npy
7465920316461632-CORNER.mp4,7465920316461632-CORNER.npy
43276646791952444-HATBRIM.mp4,43276646791952444-HATBRIM.npy
11256279965151816-GOODY GOODY_SHOE_OPPOSITE.mp4,11256279965151816-GOODY GOODY_SHOE_OPPOSITE.npy
9961559221980916-CASTLE 2.mp4,9961559221980916-CASTLE 2.npy
07723427108584646-LEND.mp4,07723427108584646-LEND.npy
8178271536533821-SOPHOMORE.mp4,8178271536533821-SOPHOMORE.npy
7664259084466163-SUPERVISOR.mp4,7664259084466163-SUPERVISOR.npy
9288473092874621-SWEAR IN.mp4,9288473092874621-SWEAR IN.npy
9061603512813023-CHEW 2.mp4,9061603512813023-CHEW 2.npy
019857324285245337-REPLACE.mp4,019857324285245337-REPLACE.npy
4943011241002053-INSTITUTE.mp4,4943011241002053-INSTITUTE.npy
0029775581086972647-LICK ENVELOPE.mp4,0029775581086972647-LICK ENVELOPE.npy
017681579754439847-SELL.mp4,017681579754439847-SELL.npy
701606421745-PERCEIVE.mp4,701606421745-PERCEIVE.npy
7187051011859877-FOCUS.mp4,7187051011859877-FOCUS.npy
01536327929851189-STUMBLE.mp4,01536327929851189-STUMBLE.npy
28849242857630597-EXPERT.mp4,28849242857630597-EXPERT.npy
7474307151425281-CELEBRATE.mp4,7474307151425281-CELEBRATE.npy
7048840334372948-GRAPES 2.mp4,7048840334372948-GRAPES 2.npy
2798436297536455-TOSS.mp4,2798436297536455-TOSS.npy
6105643191163064-RHINO 2.mp4,6105643191163064-RHINO 2.npy
3361252621280326-WIDE.mp4,3361252621280326-WIDE.npy
7921459983875652-BLEED.mp4,7921459983875652-BLEED.npy
503159105594591-PEEL 2.mp4,503159105594591-PEEL 2.npy
20141323399383038-POOR.mp4,20141323399383038-POOR.npy
17777316675017052-DOG.mp4,17777316675017052-DOG.npy
5503868341096074-DEVELOP.mp4,5503868341096074-DEVELOP.npy
6937971182098084-BOWLING 2.mp4,6937971182098084-BOWLING 2.npy
24840096622109953-KISS 3.mp4,24840096622109953-KISS 3.npy
5175941281598448-RIDE 2.mp4,5175941281598448-RIDE 2.npy
7093937539123578-IPHONE.mp4,7093937539123578-IPHONE.npy
8081668677951284-FLOAT 3.mp4,8081668677951284-FLOAT 3.npy
33180929301495143-GRANDMOTHER.mp4,33180929301495143-GRANDMOTHER.npy
1286434199130273-THEORY.mp4,1286434199130273-THEORY.npy
6248629879037961-BRA 2.mp4,6248629879037961-BRA 2.npy
1108717638938157-SHORT WORD.mp4,1108717638938157-SHORT WORD.npy
8305535105258888-CARROT 2.mp4,8305535105258888-CARROT 2.npy
13132445002758897-LABEL.mp4,13132445002758897-LABEL.npy
24715605354350778-BALL.mp4,24715605354350778-BALL.npy
2886495359866825-FIRED.mp4,2886495359866825-FIRED.npy
8317676984337925-VILLAGE.mp4,8317676984337925-VILLAGE.npy
7543438536817044-FURNITURE.mp4,7543438536817044-FURNITURE.npy
10967239838402598-WITH.mp4,10967239838402598-WITH.npy
703831493724637-EARTH.mp4,703831493724637-EARTH.npy
6764651962786699-ADVERTISE.mp4,6764651962786699-ADVERTISE.npy
8448676184696655-TOW 3.mp4,8448676184696655-TOW 3.npy
9971994773105604-DEMOTE.mp4,9971994773105604-DEMOTE.npy
21345201266496527-BOOTS.mp4,21345201266496527-BOOTS.npy
9891392028667418-INHALE.mp4,9891392028667418-INHALE.npy
5991120483661896-CARVE.mp4,5991120483661896-CARVE.npy
8038077599749618-CARDS.mp4,8038077599749618-CARDS.npy
30735006544794397-CANADA.mp4,30735006544794397-CANADA.npy
46918670233616866-MINIMUM.mp4,46918670233616866-MINIMUM.npy
008460209456316203-JUNIOR.mp4,008460209456316203-JUNIOR.npy
5496799801208176-BLOW CANDLE_1.mp4,5496799801208176-BLOW CANDLE_1.npy
44417424079446066-CORKSCREW 2.mp4,44417424079446066-CORKSCREW 2.npy
08082414477089328-GLOVES 3.mp4,08082414477089328-GLOVES 3.npy
7371610876431656-LEAF 2.mp4,7371610876431656-LEAF 2.npy
6036711238812922-SLICE 2.mp4,6036711238812922-SLICE 2.npy
34182074647150995-NURSE.mp4,34182074647150995-NURSE.npy
26439420589592477-DARK.mp4,26439420589592477-DARK.npy
5885833949985597-THROW.mp4,5885833949985597-THROW.npy
7860677296517535-CHEW 2_MOUTH.mp4,7860677296517535-CHEW 2_MOUTH.npy
11863534499498907-HATCH 2.mp4,11863534499498907-HATCH 2.npy
1813899812026507-ARREST 2.mp4,1813899812026507-ARREST 2.npy
19471040860723443-SWEATER 3.mp4,19471040860723443-SWEATER 3.npy
4973148207095919-ENVELOPE 4.mp4,4973148207095919-ENVELOPE 4.npy
22478513842793557-JACKET 2.mp4,22478513842793557-JACKET 2.npy
7756128092275554-FINALLY.mp4,7756128092275554-FINALLY.npy
9887316456020367-TRIM 2.mp4,9887316456020367-TRIM 2.npy
2580419662072009-GLOVES 4.mp4,2580419662072009-GLOVES 4.npy
4345786149184214-PILLOW 2.mp4,4345786149184214-PILLOW 2.npy
6246549914691799-CHEAT 2.mp4,6246549914691799-CHEAT 2.npy
7932503137750462-FOLLOW 3.mp4,7932503137750462-FOLLOW 3.npy
8163313061181219-CELLPHONE.mp4,8163313061181219-CELLPHONE.npy
004272649075903079-FLASHLIGHT 3.mp4,004272649075903079-FLASHLIGHT 3.npy
09127306227946264-NOSE BLEED.mp4,09127306227946264-NOSE BLEED.npy
48395854073459854-RACECAR TRACK.mp4,48395854073459854-RACECAR TRACK.npy
10236598982146194-HELICOPTER 2.mp4,10236598982146194-HELICOPTER 2.npy
8086424106219279-LIGHT 2.mp4,8086424106219279-LIGHT 2.npy
3010294738843122-SHIRT 2.mp4,3010294738843122-SHIRT 2.npy
5992978330851055-PECK.mp4,5992978330851055-PECK.npy
6798197881140879-SAW 2.mp4,6798197881140879-SAW 2.npy
12669726740621057-BUMPY.mp4,12669726740621057-BUMPY.npy
7168856798550707-DOLPHIN 2.mp4,7168856798550707-DOLPHIN 2.npy
9435041622962683-SLIP 2.mp4,9435041622962683-SLIP 2.npy
24526895590037223-CROSS 3.mp4,24526895590037223-CROSS 3.npy
10285706432797781-KANGAROO 3.mp4,10285706432797781-KANGAROO 3.npy
8450105323978336-STRAIN 1.mp4,8450105323978336-STRAIN 1.npy
5234647407327859-PILLOW 3.mp4,5234647407327859-PILLOW 3.npy
9383448191733077-YEAH.mp4,9383448191733077-YEAH.npy
9271319540419956-SNEEZE 2.mp4,9271319540419956-SNEEZE 2.npy
2634483829913492-ARRIVE.mp4,2634483829913492-ARRIVE.npy
4455297020301163-MOP 2.mp4,4455297020301163-MOP 2.npy
5239206783300603-STRETCH-CA.mp4,5239206783300603-STRETCH-CA.npy
02131581178431574-CLOCK 2.mp4,02131581178431574-CLOCK 2.npy
8352438155685169-STAND 2.mp4,8352438155685169-STAND 2.npy
9317987198300575-MEASURE 2.mp4,9317987198300575-MEASURE 2.npy
7903041870096725-SHAVE 4.mp4,7903041870096725-SHAVE 4.npy
5572084870775083-GLASS 3.mp4,5572084870775083-GLASS 3.npy
15841835443910002-CAUSE.mp4,15841835443910002-CAUSE.npy
6438128381168797-SUMMON.mp4,6438128381168797-SUMMON.npy
8058121510363265-RUN FAUCET.mp4,8058121510363265-RUN FAUCET.npy
9903444079337274-BANANA 2.mp4,9903444079337274-BANANA 2.npy
08060394554053163-STRETCH 2.mp4,08060394554053163-STRETCH 2.npy
5773744878291307-PEACH 2.mp4,5773744878291307-PEACH 2.npy
9553318754297411-DIP 3.mp4,9553318754297411-DIP 3.npy
7473493115593715-CHERRY 2.mp4,7473493115593715-CHERRY 2.npy
805251149993387-DUCK 2.mp4,805251149993387-DUCK 2.npy
4986672602945341-ELEVATOR 3.mp4,4986672602945341-ELEVATOR 3.npy
4328981841838875-PET 2.mp4,4328981841838875-PET 2.npy
36977652499182057-STACK 2.mp4,36977652499182057-STACK 2.npy
25359838903865217-SIGN LANGUAGE.mp4,25359838903865217-SIGN LANGUAGE.npy
5666884241110774-BURY 2.mp4,5666884241110774-BURY 2.npy
10829421777530057-ENVELOPE 2.mp4,10829421777530057-ENVELOPE 2.npy
3401881404458804-GUN.mp4,3401881404458804-GUN.npy
5684604344761137-ARREST 3.mp4,5684604344761137-ARREST 3.npy
8057787598667017-BOIL 2.mp4,8057787598667017-BOIL 2.npy
8185699315614803-LIGHT CANDLE.mp4,8185699315614803-LIGHT CANDLE.npy
6407005642106143-FLOAT 2.mp4,6407005642106143-FLOAT 2.npy
5127815661704609-KNITTING 3.mp4,5127815661704609-KNITTING 3.npy
41455262875959953-SMILE 2.mp4,41455262875959953-SMILE 2.npy
3038765263837697-CLOUD 4.mp4,3038765263837697-CLOUD 4.npy
6929634567614391-CARROT 3.mp4,6929634567614391-CARROT 3.npy
6340849968493041-CRACKER 2.mp4,6340849968493041-CRACKER 2.npy
06486740728713336-MOUNTAIN 2.mp4,06486740728713336-MOUNTAIN 2.npy
9881965480772794-FRENCH.mp4,9881965480772794-FRENCH.npy
5572997071187749-VAMPIRE.mp4,5572997071187749-VAMPIRE.npy
6921494806658774-PARACHUTE 2.mp4,6921494806658774-PARACHUTE 2.npy
1383203105819133-CALENDAR.mp4,1383203105819133-CALENDAR.npy
5868603660193392-CLOCK.mp4,5868603660193392-CLOCK.npy
8733109006343269-CROSS.mp4,8733109006343269-CROSS.npy
011857496480111474-RUSSIA.mp4,011857496480111474-RUSSIA.npy
6340622091575041-TV.mp4,6340622091575041-TV.npy
9328514720747945-RAZOR 2.mp4,9328514720747945-RAZOR 2.npy
5067326372178802-MAGIC.mp4,5067326372178802-MAGIC.npy
02450557358015293-JACKET.mp4,02450557358015293-JACKET.npy
6445331634562388-WHAT FOR.mp4,6445331634562388-WHAT FOR.npy
7459003227179599-RABBIT.mp4,7459003227179599-RABBIT.npy
10447776831007882-LINE.mp4,10447776831007882-LINE.npy
07141966342871009-MIX 3.mp4,07141966342871009-MIX 3.npy
9714883348452366-CAPTION.mp4,9714883348452366-CAPTION.npy
33505533584075575-JELLY.mp4,33505533584075575-JELLY.npy
04580286068089667-ENJOY.mp4,04580286068089667-ENJOY.npy
15365556773972355-SNOW 2.mp4,15365556773972355-SNOW 2.npy
8515089770258144-ERASE 2.mp4,8515089770258144-ERASE 2.npy
823110623400116-WANT.mp4,823110623400116-WANT.npy
13678451685096915-PIPE 3.mp4,13678451685096915-PIPE 3.npy
5142134278555357-KNITTING.mp4,5142134278555357-KNITTING.npy
7293731316229108-BENEFIT.mp4,7293731316229108-BENEFIT.npy
004175172748227984-DART.mp4,004175172748227984-DART.npy
015907943367508448-EYES.mp4,015907943367508448-EYES.npy
8565231572205234-SURE.mp4,8565231572205234-SURE.npy
7383284467475846-GUESS.mp4,7383284467475846-GUESS.npy
5588499945170378-LOBSTER 2.mp4,5588499945170378-LOBSTER 2.npy
21726284787567063-DEMAND.mp4,21726284787567063-DEMAND.npy
34194595854850096-CHURCH.mp4,34194595854850096-CHURCH.npy
3416901692651766-CANDLE.mp4,3416901692651766-CANDLE.npy
3120967580566334-COMPUTER MOUSE.mp4,3120967580566334-COMPUTER MOUSE.npy
9271579911868026-SANDWICH 3.mp4,9271579911868026-SANDWICH 3.npy
2957896307414234-NEED.mp4,2957896307414234-NEED.npy
8181460730057075-NECKLACE 4.mp4,8181460730057075-NECKLACE 4.npy
23595475577416636-PINEAPPLE.mp4,23595475577416636-PINEAPPLE.npy
8811710885283992-SWIM 2.mp4,8811710885283992-SWIM 2.npy
8918308028270203-BONE.mp4,8918308028270203-BONE.npy
9696686155718444-BUN.mp4,9696686155718444-BUN.npy
8427150876658211-CHILDREN.mp4,8427150876658211-CHILDREN.npy
41826815713017607-TEAR.mp4,41826815713017607-TEAR.npy
8335502012159159-FRUIT.mp4,8335502012159159-FRUIT.npy
48244638878087853-SECRET.mp4,48244638878087853-SECRET.npy
19069990980190799-ORDER 2.mp4,19069990980190799-ORDER 2.npy
8357855864449022-PROBLEM 1.mp4,8357855864449022-PROBLEM 1.npy
6481009555935966-HOUSE.mp4,6481009555935966-HOUSE.npy
6059622084284462-WOOD.mp4,6059622084284462-WOOD.npy
7934875679337032-DOLL.mp4,7934875679337032-DOLL.npy
6974238936465946-DROP.mp4,6974238936465946-DROP.npy
17554792295984845-TANKTOP.mp4,17554792295984845-TANKTOP.npy
5789130966288654-GAME.mp4,5789130966288654-GAME.npy
4818293388696262-HAIRCUT.mp4,4818293388696262-HAIRCUT.npy
5632090317291663-FOREIGNER.mp4,5632090317291663-FOREIGNER.npy
6555552878816469-ADULT.mp4,6555552878816469-ADULT.npy
34025840457070067-APPOINTMENT.mp4,34025840457070067-APPOINTMENT.npy
09571663395072427-JUGGLE.mp4,09571663395072427-JUGGLE.npy
945060415448846-NOW.mp4,945060415448846-NOW.npy
3519446452419639-ORAL.mp4,3519446452419639-ORAL.npy
2200241167783541-SCAN.mp4,2200241167783541-SCAN.npy
7777825196820936-HOT COMPETITION.mp4,7777825196820936-HOT COMPETITION.npy
6016017574074628-CORKSCREW.mp4,6016017574074628-CORKSCREW.npy
7717057217254395-THEY.mp4,7717057217254395-THEY.npy
38950739320714645-TAIL.mp4,38950739320714645-TAIL.npy
